12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-24,17554
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-25,17223
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-26,17275
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-27,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-28,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-29,17439
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-30,17428
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-31,17150
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-01,17127
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-02,16392
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-03,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-04,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-05,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-06,15805
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-07,15450
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-08,15550
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-09,15499
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-10,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-11,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-12,15503
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-13,15769
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-14,15656
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-15,15610
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-16,15610
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-17,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-18,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-19,15200
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-20,15018
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-21,15200
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-22,15199
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-23,15151
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-24,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-25,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-26,15355
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-27,15400
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-28,15400
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-29,15500
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-06-30,15355
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-01,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-02,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-03,15530
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-04,15191
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-05,15709
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-06,15463
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-07,15475
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-08,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-09,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-10,15500
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-11,15380
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-12,15300
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-13,15375
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-14,15588
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-15,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-16,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-17,16186
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-18,15914
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-19,16198
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-20,16311
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-21,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-22,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-23,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-24,16700
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-25,16374
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-26,15910
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-27,15927
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-28,16100
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-29,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-30,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-07-31,16508
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-01,16455
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-02,16549
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-03,16680
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-04,16900
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-05,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-06,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-07,16901
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-08,16750
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-09,16750
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-10,16902
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-11,16654
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-12,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-13,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-14,16543
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-15,16710
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-16,16741
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-17,16700
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-18,16800
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-19,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-20,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-21,16917
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-22,17247
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-23,17412
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-24,17090
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-25,17450
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-26,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-27,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-28,17400
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-29,17077
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-08-30,17318
